anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity_rank,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme,duration_min,aired_from_year,weighted_avg,popularity_score,normalized_weight,normalized_popularity,normalized_fav,final_score
498,Haja Taisei Dangaiou,Great Planet Evil-Destroyer Dangaio,破邪大星弾劾凰 [ダンガイオー],"Dangaioh, Dangaio, Dangaioh: Hyper Combat Unit, Haja Taisei Dangaio",https://myanimelist.cdn-dena.com/images/anime/11/61227.jpg,OVA,Original,3,Finished Airing,False,"Sep 28, 1987 to Jul 25, 1989","{'from': '1987-09-28', 'to': '1989-07-25'}",45 min. per ep.,PG-13 - Teens 13 or older,6.23,1180,6648.0,5869,3107,6,,,,"{'Sequel': [{'mal_id': 2521, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2521/Haja_Kyosei_G_Dangaiou', 'title': 'Haja Kyosei G Dangaiou'}]}",Network,Viz Media,AIC,"Action, Sci-Fi, Adventure, Mecha","['#1: ""Cross Fight"" by Mitsuko Horie & Ichiro Mizuki (eps 1-2)', '#2: ""Cheap Thrills"" by Hidemi Nakai (ep 3)']","['#1: ""Kokoro no Honesty (Honesty of the Heart)"" by Mitsuko Horie (eps 1-2)', '#2: ""Who&#039;s Gonna Win"" by Hidemi Nakai (ep 3)']",45.0,1987.0,6.290444391133795,1261,0.7796346394532958,0.7153696841362274,0.02640909303522148,0.5020664274861658
6337,Hitoriga The Animation,,独蛾 THE ANIMATION,Hitoriga Counseling,https://myanimelist.cdn-dena.com/images/anime/10/26730.jpg,OVA,Manga,4,Finished Airing,False,"Jun 26, 2009 to Sep 22, 2010","{'from': '2009-06-26', 'to': '2010-09-22'}",28 min. per ep.,Rx - Hentai,6.48,1403,,5346,3937,9,,,,"{'Adaptation': [{'mal_id': 13805, 'type': 'manga', 'url': 'https://myanimelist.net/manga/13805/Hitoriga', 'title': 'Hitoriga'}], 'Alternative setting': [{'mal_id': 7276, 'type': 'anime', 'url': 'https://myanimelist.net/anime/7276/Natsumushi_The_Animation', 'title': 'Natsumushi The Animation'}]}",Pink Pineapple,,Office Take Off,Hentai,[],[],28.0,2009.0,6.514842861378082,1531,0.8591704320835214,0.6302276336686078,0.031760138453622716,0.5019822073878982
4033,The iDOLM@STER Live For You!,,アイドルマスター ライブフォーユー!,The Idolmaster Live For You!,https://myanimelist.cdn-dena.com/images/anime/11/39771.jpg,OVA,Game,1,Finished Airing,False,"Feb 28, 2008","{'from': '2008-02-28', 'to': '2008-02-28'}",17 min.,PG-13 - Teens 13 or older,6.29,2992,6451.0,4154,7495,9,,,,"{'Alternative version': [{'mal_id': 10278, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10278/The_iDOLMSTER', 'title': 'The iDOLM@STER'}]}",,,Actas,"Comedy, Drama, Music",[],"['""The iDOLM@STER"" by the iDOLM@STER Cast']",17.0,2008.0,6.313081766057974,2283,0.7709745016354019,0.7310746426680784,0.0165676598531269,0.5011435453716804
139,Hunter x Hunter: Greed Island Final,,ハンター×ハンター　G・I　Final,"Hunter x Hunter: G I Final, Hunter x Hunter OVA 3",https://myanimelist.cdn-dena.com/images/anime/1/139.jpg,OVA,Manga,14,Finished Airing,False,"Mar 3, 2004 to Aug 18, 2004","{'from': '2004-03-03', 'to': '2004-08-18'}",24 min. per ep.,PG-13 - Teens 13 or older,8.38,43270,175.0,1145,72065,195,,,,"{'Adaptation': [{'mal_id': 26, 'type': 'manga', 'url': 'https://myanimelist.net/manga/26/Hunter_x_Hunter', 'title': 'Hunter x Hunter'}], 'Prequel': [{'mal_id': 138, 'type': 'anime', 'url': 'https://myanimelist.net/anime/138/Hunter_x_Hunter__Greed_Island', 'title': 'Hunter x Hunter: Greed Island'}], 'Alternative version': [{'mal_id': 11061, 'type': 'anime', 'url': 'https://myanimelist.net/anime/11061/Hunter_x_Hunter_2011', 'title': 'Hunter x Hunter (2011)'}]}",,,Nippon Animation,"Action, Adventure, Shounen, Super Power","['""Believe in Tomorrow"" by Sunflower&#039;s Garden']","['""Moshimo Kono Sekai de Kimi to Boku ga Deaenakatta Nara"" by Sunflower&#039;s Garden']",24.0,2004.0,8.376826581061824,6132,0.8432840169890365,0.6656961355214399,0.008344637260863465,0.5007171806245422
35314,"Busou Shoujo Machiavellianism: Doki! ""Goken-darake"" no Ian Ryokou",,武装少女マキャヴェリズム ドキッ！「五剣だらけ」の慰安旅行,Busou Shoujo Machiavellianism Episode 13,https://myanimelist.cdn-dena.com/images/anime/6/89687.jpg,OVA,Manga,1,Finished Airing,False,"Nov 25, 2017","{'from': '2017-11-25', 'to': '2017-11-25'}",23 min.,PG-13 - Teens 13 or older,6.9,4685,3901.0,2973,16145,14,,,,"{'Prequel': [{'mal_id': 33475, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33475/Busou_Shoujo_Machiavellianism', 'title': 'Busou Shoujo Machiavellianism'}]}",,,Silver Link.,"Action, School, Shounen","['""Shocking Blue"" by Miku Itou']","['""DECIDE"" by Tenga Goken [Rin Onigawara (Yuuki Takada), Mary Kikakujou (Sayaka Kitahara), Satori Tamada (Nozomi Nishida), Warabi Hanasaka (Rina Hidaka), Tsukuyo Inaba (Natsumi Hioka)]']",23.0,2017.0,6.90216694266484,3350,0.8837532554528731,0.6266101994000354,0.0037700547266008703,0.4996640581612381
30454,Maro no Kanja wa Gatenkei,,麻呂の患者はガテン系,The Patients of Dr. Maro,https://myanimelist.cdn-dena.com/images/anime/2/72872.jpg,OVA,Visual novel,2,Finished Airing,False,"May 1, 2015 to Jun 5, 2015","{'from': '2015-05-01', 'to': '2015-06-05'}",24 min. per ep.,Rx - Hentai,6.04,1115,,5973,2989,11,,,,[],MS Pictures,SoftCel Pictures,Studio 1st,Hentai,[],[],24.0,2015.0,6.119315901770582,1209,0.8013801004618926,0.704340921122287,0.005818794143785958,0.4988081391902286
6987,Aki-Sora,Aki Sora,あきそら,"Akisora, Autumn Sky",https://myanimelist.cdn-dena.com/images/anime/10/64715.jpg,OVA,Manga,1,Finished Airing,False,"Dec 18, 2009","{'from': '2009-12-18', 'to': '2009-12-18'}",21 min.,R+ - Mild Nudity,6.23,40251,6637.0,1184,69277,192,,,,"{'Adaptation': [{'mal_id': 12629, 'type': 'manga', 'url': 'https://myanimelist.net/manga/12629/Aki-Sora', 'title': 'Aki-Sora'}], 'Sequel': [{'mal_id': 8577, 'type': 'anime', 'url': 'https://myanimelist.net/anime/8577/Aki-Sora__Yume_no_Naka', 'title': 'Aki-Sora: Yume no Naka'}]}","Frontier Works, Akita Shoten","Media Blasters, Kitty Media",Hoods Entertainment,"Ecchi, Romance, Seinen",[],[],21.0,2009.0,6.231917395371894,6039,0.8013964201109627,0.6937533086289043,0.01036531175452547,0.49681996336314954
11465,Tsuma no Haha Sayuri,,妻の母さゆり,,https://myanimelist.cdn-dena.com/images/anime/12/32001.jpg,OVA,Visual novel,2,Finished Airing,False,"Oct 21, 2011 to Feb 17, 2012","{'from': '2011-10-21', 'to': '2012-02-17'}",30 min. per ep.,Rx - Hentai,6.54,942,,6194,2728,9,,,,[],Digital Works,,Y.O.U.C,Hentai,[],[],30.0,2011.0,6.584499827880285,1123,0.8446987094731844,0.6494617963649197,0.010374666729033165,0.4964966069471553
1500,Teizokurei Daydream,Ghost Talker&#039;s Daydream,低俗霊DAYDREAM,"Teizoku Rei Daydream, Vulgar Ghost Daydream",https://myanimelist.cdn-dena.com/images/anime/8/3784.jpg,OVA,Manga,4,Finished Airing,False,"Jun 25, 2004 to Dec 23, 2004","{'from': '2004-06-25', 'to': '2004-12-23'}",24 min. per ep.,R+ - Mild Nudity,6.32,2841,6328.0,4389,6476,4,,,,"{'Adaptation': [{'mal_id': 1347, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1347/Teizokurei_Daydream', 'title': 'Teizokurei Daydream'}]}",Bandai Visual,Geneon Entertainment USA,Hal Film Maker,"Comedy, Horror, Supernatural, Drama, Ecchi",[],[],24.0,2004.0,6.343246793829057,2105,0.7753132217139764,0.7001058761249339,0.024622292904251837,0.4950136589452435
3747,Inyouchuu The Animation,,淫妖蟲～凌触学園退魔録～,"Inyouchuu ~Ryoushoku Gakuen Taimaroku~, Inyouchuu ~Ryoushoku Gakuen Taimaroku~ The Animation",https://myanimelist.cdn-dena.com/images/anime/12/29375.jpg,OVA,Visual novel,2,Finished Airing,False,"Oct 31, 2006 to Dec 26, 2008","{'from': '2006-10-31', 'to': '2008-12-26'}",29 min. per ep.,Rx - Hentai,6.51,1440,,5194,4268,38,,,,"{'Adaptation': [{'mal_id': 23510, 'type': 'manga', 'url': 'https://myanimelist.net/manga/23510/Inyouchuu', 'title': 'Inyouchuu'}, {'mal_id': 60867, 'type': 'manga', 'url': 'https://myanimelist.net/manga/60867/Inyouchuu__Ryoushoku_Gakuen_Taimaroku', 'title': 'Inyouchuu: Ryoushoku Gakuen Taimaroku'}], 'Sequel': [{'mal_id': 4057, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4057/Inyouchuu_Shoku__Ryoushokutou_Taimaroku', 'title': 'Inyouchuu Shoku: Ryoushokutou Taimaroku'}]}","Himajin Planning, Anime Antenna Iinkai",,Suzuki Mirano,"Hentai, School, Supernatural",[],[],29.0,2006.0,6.54205767574757,1606,0.8664617167852149,0.6283748014822658,0.003386500771785397,0.4944135962829578
13057,Peace Hame!,,ピスはめ！,Pisu Hame!,https://myanimelist.cdn-dena.com/images/anime/9/36677.jpg,OVA,Manga,6,Finished Airing,False,"Mar 16, 2012 to Apr 19, 2013","{'from': '2012-03-16', 'to': '2013-04-19'}",20 min. per ep.,Rx - Hentai,7.18,2347,,4537,5998,56,,,,"{'Adaptation': [{'mal_id': 28249, 'type': 'manga', 'url': 'https://myanimelist.net/manga/28249/Peace_Hame', 'title': 'Peace Hame!'}]}",Queen Bee,,Studio 9 MAiami,Hentai,[],[],20.0,2012.0,7.1727947775444445,1998,0.8042634771455168,0.6882830421739898,0.002441648346508256,0.49334609532978496
1177,Alien 9,,エイリアン9,Alien Nine,https://myanimelist.cdn-dena.com/images/anime/7/2607.jpg,OVA,Manga,4,Finished Airing,False,"Jun 25, 2001 to Feb 25, 2002","{'from': '2001-06-25', 'to': '2002-02-25'}",28 min. per ep.,R - 17+ (violence & profanity),6.68,8706,4830.0,2703,19551,163,,,,"{'Adaptation': [{'mal_id': 889, 'type': 'manga', 'url': 'https://myanimelist.net/manga/889/Alien_9', 'title': 'Alien 9'}]}","Bandai Visual, Genco, MediaNet, AT-X, Nippon Columbia",Central Park Media,J.C.Staff,"Sci-Fi, Horror, Psychological, School","['#1: ""Flower Psychedelic: Kasumi Tomine Version"" by Noriko Shitaya', '#2: ""Flower Psychedelic: Kumi Kawamura Version"" by Kaori Shimizu', '#3: ""Flower Psychedelic: Yuri Otani Version"" by Juri Ihata']","['""rebirth"" by en avant']",28.0,2001.0,6.6836757688679596,3652,0.7868707168865723,0.6992235750838186,0.008793676037232799,0.4933130294425158
3762,The Borgman: Last Battle,Sonic Soldier Borgman: Last Battle,THE·BORGMAN LAST BATTLE (ザ・ボーグマン ラストバトル),"Sonic Soldier Borgman: The Final Battle, Chouon Senshi Borgman: Last Battle",https://myanimelist.cdn-dena.com/images/anime/13/73295.jpg,OVA,Other,1,Finished Airing,False,"Sep 16, 1989","{'from': '1989-09-16', 'to': '1989-09-16'}",59 min.,PG-13 - Teens 13 or older,6.11,174,7071.0,9505,508,1,,,,"{'Prequel': [{'mal_id': 3763, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3763/Chouon_Senshi_Borgman__Lovers_Rain', 'title': 'Chouon Senshi Borgman: Lovers Rain'}], 'Sequel': [{'mal_id': 3764, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3764/Chouon_Senshi_Borgman_2__Shin_Seiki_2058', 'title': 'Chouon Senshi Borgman 2: Shin Seiki 2058'}]}",,,Production Reed,"Action, Sci-Fi, Demons","['""Traps in the Night"" by Kouichi Yamadera']","['""Seishun no Monument (青春のモニュメント)"" by Naoko Matsui, Yasunori Matsumoto, Yoshino Takamori, Kouichi Yamadera']",59.0,1989.0,6.436163579019187,85,0.7897635357434354,0.6875772013410977,0.011759202956171945,0.4914029802134327
1622,Kai Doh Maru,,怪童丸,"Kaidoumaru, Kaidomaru",https://myanimelist.cdn-dena.com/images/anime/11/11152.jpg,OVA,Original,1,Finished Airing,False,"Dec 19, 2001","{'from': '2001-12-19', 'to': '2001-12-19'}",46 min.,R - 17+ (violence & profanity),5.68,3059,8036.0,4464,6213,4,,,,[],"Aniplex, SME Visual Works",,Production I.G,"Action, Fantasy, Historical, Magic",[],"['""Aisuru koto ga boku wo ugosaku"" by Akira Hiro']",46.0,2001.0,5.721902127461619,2049,0.8331195027164362,0.6439915299100053,0.009074325272463633,0.49044116810663874
1935,Megazone 23,Megazone 23,メガゾーン23,"Megazone 23 Part II, Megazone 23 Part III, Robotech: The Untold Story (U.S.)",https://myanimelist.cdn-dena.com/images/anime/5/31274.jpg,OVA,Original,4,Finished Airing,False,"Mar 9, 1985 to Dec 22, 1989","{'from': '1985-03-09', 'to': '1989-12-22'}",1 hr. 7 min. per ep.,R+ - Mild Nudity,6.91,2557,3851.0,3849,9007,37,,,,[],Victor Entertainment,ADV Films,"Artland, AIC, Artmic","Action, Sci-Fi, Music, Mystery, Romance, Mecha",[],"['#1: ""Samishikute Nemurenai (淋しくて眠れない)"" by Yuka Takeuchi (タケウチユカ) (ep 1)', '#2: ""Lonely Sunset"" by Kumi Miyasato (ep 2)', '#3: ""Pandora no Fune"" by Saki Takaoka (ep. 3)', '#4: ""Higeki no Idol"" by Nobuyuki Shimizu (ep 4)']",67.0,1985.0,6.913526089819817,2526,0.7738228108826668,0.6874889712369862,0.014818279620188037,0.48712292037414756
26023,Haiyore! Nyaruko-san F,,這いよれ！ニャル子さんF,,https://myanimelist.cdn-dena.com/images/anime/7/73735.jpg,OVA,Light novel,1,Finished Airing,False,"Jun 19, 2015","{'from': '2015-06-19', 'to': '2015-06-19'}",27 min.,PG-13 - Teens 13 or older,7.64,15189,1243.0,2100,30247,56,,,,"{'Adaptation': [{'mal_id': 23485, 'type': 'manga', 'url': 'https://myanimelist.net/manga/23485/Haiyore_Nyaruko-san', 'title': 'Haiyore! Nyaruko-san'}], 'Prequel': [{'mal_id': 15699, 'type': 'anime', 'url': 'https://myanimelist.net/anime/15699/Haiyore_Nyaruko-san_W', 'title': 'Haiyore! Nyaruko-san W'}]}","Sotsu, Studio Mausu, DIVE II Entertainment, Avex Pictures",,Xebec,"Sci-Fi, Comedy, Parody, Romance","['""Haiyore Once Nyagain (這いよれOnce Nyagain)"" by Ushiro kara Haiyori-tai G (後ろから這いより隊G)']","['""Kitto Engage (きっとエンゲージ)"" by RAMM ni Haiyoru Nyaruko-san (RAMMに這いよるニャル子さん)']",27.0,2015.0,7.635838107178445,4395,0.8488535637802987,0.5914946179636492,0.0312830347537303,0.48563830144423387
1811,Bounty Dog: Getsumen no Ibu,,バウンティドッグ~月面のイブ~,,https://myanimelist.cdn-dena.com/images/anime/10/27945.jpg,OVA,Original,2,Finished Airing,False,"Oct 1, 1994 to Nov 1, 1994","{'from': '1994-10-01', 'to': '1994-11-01'}",29 min. per ep.,R - 17+ (violence & profanity),5.63,953,8135.0,6716,2147,3,,,,[],"Starchild Records, Movic, Toho",Manga Entertainment,Animate Film,"Action, Sci-Fi, Space","['""Yoru wo Buttobase (夜をぶっとばせ)"" by Kasumi']",[],29.0,1994.0,5.760454720466531,912,0.903132264005494,0.5382036350802895,0.027887179007437205,0.4848436157707628
5097,Hatsu Inu 2 The Animation: Strange Kind of Woman - Again,,初犬 2 The Animation ストレンジ・カインド オブ ウーマンズ ～again～,,https://myanimelist.cdn-dena.com/images/anime/3/9995.jpg,OVA,Manga,2,Finished Airing,False,"Sep 26, 2008 to Dec 26, 2008","{'from': '2008-09-26', 'to': '2008-12-26'}",29 min. per ep.,Rx - Hentai,7.26,4822,,3699,9855,46,,,,"{'Adaptation': [{'mal_id': 3300, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3300/Hatsu_Inu', 'title': 'Hatsu Inu'}], 'Prequel': [{'mal_id': 2798, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2798/Hatsu_Inu_The_Animation', 'title': 'Hatsu Inu The Animation'}]}",Pink Pineapple,,Office Take Off,Hentai,[],[],29.0,2008.0,7.254792527560191,2658,0.766592543663269,0.6949885300864656,0.006632676925955377,0.4845105377229777
6635,Ayatsuri Haramase DreamNote,,操り孕ませDreamNote,Ayatsuri Haramase Dream Note,https://myanimelist.cdn-dena.com/images/anime/2/36649.jpg,OVA,Visual novel,2,Finished Airing,False,"Aug 28, 2009 to Sep 23, 2011","{'from': '2009-08-28', 'to': '2011-09-23'}",30 min. per ep.,Rx - Hentai,6.2,1727,,4974,4750,17,,,,[],,,Schoolzone,Hentai,[],[],30.0,2009.0,6.243989502272171,1730,0.7478179116099011,0.7095464972648668,0.005322980494878152,0.48268683849198324
4639,Gosenzo-sama Banbanzai!,,御先祖様万々歳!,Gosenzosama Banbanzai!,https://myanimelist.cdn-dena.com/images/anime/8/19785.jpg,OVA,Original,6,Finished Airing,False,"Aug 5, 1989 to Jan 25, 1990","{'from': '1989-08-05', 'to': '1990-01-25'}",30 min. per ep.,R - 17+ (violence & profanity),7.36,777,2181.0,5844,3159,36,,,,"{'Summary': [{'mal_id': 4640, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4640/Maroko', 'title': 'Maroko'}]}",,,Studio Pierrot,"Sci-Fi, Comedy, Psychological, Drama","['""Gosenzo-sama Banbanzai! (御先祖様万々歳!)"" by Yumi Kojima']",[],30.0,1989.0,7.319371517276234,1271,0.7289970442067901,0.7229574730898183,0.009869498105617663,0.4824019250827346
6336,Mobile Suit Gundam Unicorn,Mobile Suit Gundam Unicorn,機動戦士ガンダムUC（ユニコーン）,"Mobile Suit Gundam UC, Kidou Senshi Gundam Unicorn",https://myanimelist.cdn-dena.com/images/anime/12/50459.jpg,OVA,Novel,7,Finished Airing,False,"Mar 12, 2010 to Jun 6, 2014","{'from': '2010-03-12', 'to': '2014-06-06'}",1 hr. 2 min. per ep.,PG-13 - Teens 13 or older,8.31,23492,232.0,1481,52688,1066,"Mobile Suit Gundam Unicorn was awarded the Tokyo Anime Award in the OVA category twice in a row, in 2011 and 2012.",,,"{'Adaptation': [{'mal_id': 5177, 'type': 'manga', 'url': 'https://myanimelist.net/manga/5177/Kidou_Senshi_Gundam_Unicorn', 'title': 'Kidou Senshi Gundam Unicorn'}, {'mal_id': 18254, 'type': 'manga', 'url': 'https://myanimelist.net/manga/18254/Kidou_Senshi_Gundam_Unicorn__Bande_Dessinee', 'title': 'Kidou Senshi Gundam Unicorn: Bande Dessinee'}], 'Prequel': [{'mal_id': 87, 'type': 'anime', 'url': 'https://myanimelist.net/anime/87/Mobile_Suit_Gundam__Chars_Counterattack', 'title': 'Mobile Suit Gundam: Char&#039;s Counterattack'}, {'mal_id': 14007, 'type': 'anime', 'url': 'https://myanimelist.net/anime/14007/Akai_Shouzou__Char_Soshite_Frontal_e', 'title': 'Akai Shouzou: Char, Soshite Frontal e'}], 'Sequel': [{'mal_id': 88, 'type': 'anime', 'url': 'https://myanimelist.net/anime/88/Mobile_Suit_Gundam_F91', 'title': 'Mobile Suit Gundam F91'}, {'mal_id': 35224, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35224/Mobile_Suit_Gundam__Twilight_Axis', 'title': 'Mobile Suit Gundam: Twilight Axis'}, {'mal_id': 36436, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36436/Mobile_Suit_Gundam__Twilight_Axis_-_Akaki_Zan-ei', 'title': 'Mobile Suit Gundam: Twilight Axis - Akaki Zan-ei'}, {'mal_id': 37764, 'type': 'anime', 'url': 'https://myanimelist.net/anime/37764/Kidou_Senshi_Gundam_Narrative', 'title': 'Kidou Senshi Gundam Narrative'}], 'Other': [{'mal_id': 23943, 'type': 'anime', 'url': 'https://myanimelist.net/anime/23943/Mobile_Suit_Gundam_Unicorn__One_of_Seventy_Two', 'title': 'Mobile Suit Gundam Unicorn: One of Seventy Two'}], 'Summary': [{'mal_id': 24371, 'type': 'anime', 'url': 'https://myanimelist.net/anime/24371/Mobile_Suit_Gundam_Unicorn__Episode_EX_-_100_Years_of_Solitude', 'title': 'Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude'}], 'Alternative version': [{'mal_id': 32792, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32792/Mobile_Suit_Gundam_Unicorn_RE_0096', 'title': 'Mobile Suit Gundam Unicorn RE:0096'}]}","Bandai Visual, Kadokawa Shoten","Nozomi Entertainment, Bandai Entertainment, NYAV Post",Sunrise,"Action, Drama, Mecha, Military, Sci-Fi, Space",[],"['#1: ""Ryuusei no Namida (流星のナミダ)"" by CHiAKi KURiYAMA (ep 1)', '#2: ""Everlasting"" by Kylee (ep 2)', '#3: ""merry-go-round"" by CHEMISTRY (ep 3)', '#4: ""B-Bird"" by earthmind (ep 4)', '#5: ""BROKEN MIRROR"" by BOOM BOOM SATELLITES (ep 5)', '#6: ""RE:I AM"" by Aimer (ep 6)', '#7: ""StarRingChild"" by Aimer (ep 7)']",62.0,2010.0,8.304462903554224,5455,0.8447230374281822,0.6050820539968238,0.011843397726741195,0.48234400142007655
6392,Issho ni Training: Training with Hinako,,いっしょにとれーにんぐ,Isshoni Training: Training with Hinako,https://myanimelist.cdn-dena.com/images/anime/9/18187.jpg,OVA,Original,1,Finished Airing,False,"Apr 24, 2009","{'from': '2009-04-24', 'to': '2009-04-24'}",24 min.,PG-13 - Teens 13 or older,4.85,7682,9168.0,3209,13855,20,,,,"{'Spin-off': [{'mal_id': 7897, 'type': 'anime', 'url': 'https://myanimelist.net/anime/7897/Issho_ni_Sleeping__Sleeping_with_Hinako', 'title': 'Issho ni Sleeping: Sleeping with Hinako'}, {'mal_id': 9744, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9744/Issho_ni_Training_Ofuro__Bathtime_with_Hinako___Hiyoko', 'title': 'Issho ni Training Ofuro: Bathtime with Hinako & Hiyoko'}]}",Primastea,,Studio Hibari,"Ecchi, Sports",[],[],24.0,2009.0,4.8776752532319785,3110,0.8200456345830407,0.6144344450326452,0.026502642780298426,0.4821242983906749
4854,Fuuma no Kojirou: Yasha-hen,,風魔の小次郎 夜叉篇,"Fuma no Kojiro: Yasha hen, Kojiro of the Fuma: Yasha Chapter",https://myanimelist.cdn-dena.com/images/anime/10/30871.jpg,OVA,Manga,6,Finished Airing,False,"Jun 1, 1989 to Aug 2, 1989","{'from': '1989-06-01', 'to': '1989-08-02'}",25 min. per ep.,PG-13 - Teens 13 or older,6.78,348,4395.0,8036,1136,12,,,,"{'Adaptation': [{'mal_id': 14230, 'type': 'manga', 'url': 'https://myanimelist.net/manga/14230/Fuuma_no_Kojirou', 'title': 'Fuuma no Kojirou'}], 'Sequel': [{'mal_id': 4855, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4855/Fuuma_no_Kojirou__Seiken_Sensou-hen', 'title': 'Fuuma no Kojirou: Seiken Sensou-hen'}]}",,,Animate Film,"Action, Martial Arts, Fantasy, Shounen","['""Don&#039;t Go Away"" by Night Hawks']","['""Good-Bye Marry"" by Night Hawks']",25.0,1989.0,6.8299304032394135,443,0.6884640818085752,0.7563084524439739,0.01535151316712662,0.481840935648493
34277,"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...",,NEW GAME! 私、社員旅行って初めてなので…,"New Game! OVA: My First Time on a Company Vacation..., New Game Episode 13",https://myanimelist.cdn-dena.com/images/anime/10/86507.jpg,OVA,4-koma manga,1,Finished Airing,False,"May 3, 2017","{'from': '2017-05-03', 'to': '2017-05-03'}",22 min.,PG-13 - Teens 13 or older,7.46,16879,1781.0,1846,37500,35,,,,"{'Adaptation': [{'mal_id': 62509, 'type': 'manga', 'url': 'https://myanimelist.net/manga/62509/New_Game', 'title': 'New Game!'}], 'Prequel': [{'mal_id': 31953, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31953/New_Game', 'title': 'New Game!'}], 'Sequel': [{'mal_id': 34914, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34914/New_Game', 'title': 'New Game!!'}]}","Kadokawa Shoten, Delfi Sound",,Doga Kobo,"Slice of Life, Comedy, Ecchi","['""SAKURA Skip (SAKURAスキップ)"" by fourfolium [Aoba Suzukaze (Yuuki Takada), Hifumi Takimoto (Megumi Yamaguchi), Hajime Shinoda (Megumi Toda), Yun Iijima (Ayumi Takeo)]']","['""Now Loading!!!!"" by fourfolium [Aoba Suzukaze (Yuuki Takada), Hifumi Takimoto (Megumi Yamaguchi), Hajime Shinoda (Megumi Toda), Yun Iijima (Ayumi Takeo)]']",22.0,2017.0,7.457312493118043,4784,0.7434519018038694,0.7098994176813129,0.006155573226062959,0.481637274594711
21179,Dragon Fist,,ドラゴンフィスト,,https://myanimelist.cdn-dena.com/images/anime/9/55907.jpg,OVA,Manga,1,Finished Airing,False,"Mar 20, 1991","{'from': '1991-03-20', 'to': '1991-03-20'}",39 min.,PG-13 - Teens 13 or older,4.83,208,9185.0,9142,623,0,,,,"{'Adaptation': [{'mal_id': 8853, 'type': 'manga', 'url': 'https://myanimelist.net/manga/8853/Dragon_Fist', 'title': 'Dragon Fist'}]}",Youmex,,Agent 21,"Drama, Martial Arts, Fantasy, Shoujo","['""Lightning Bolt (Garyuu Shouten, 臥龍昇天)"" by Maiko Hashimoto']",[],39.0,1991.0,5.535742924192393,146,0.801316277933797,0.6267866596082584,0.030833995977360962,0.48144918806140746
1644,Princess Rouge,,プリンセス・ルージュ,"Legend of the Last Labyrinth, Princess Rouge: Legend of the Last Labyrinth",https://myanimelist.cdn-dena.com/images/anime/11/75893.jpg,OVA,Original,2,Finished Airing,False,"Sep 25, 1997 to Jun 10, 1998","{'from': '1997-09-25', 'to': '1998-06-10'}",28 min. per ep.,PG-13 - Teens 13 or older,5.91,475,7528.0,7820,1256,3,,,,[],"Front Line, AC Create, Cosmic Ray, BEAM Entertainment, NichiNare",Media Blasters,J.C.Staff,"Fantasy, Romance",[],"['""Last Labyrinth"" by Shiho Kikuchi']",28.0,1997.0,6.100206644610882,510,0.8345936210329632,0.617434268572437,0.006286542869170682,0.4812437627166084
1023,Wolf&#039;s Rain OVA,Wolf&#039;s Rain OVA,ウルフズ・レイン,,https://myanimelist.cdn-dena.com/images/anime/3/22397.jpg,OVA,Original,4,Finished Airing,False,"Jan 23, 2004 to Feb 25, 2004","{'from': '2004-01-23', 'to': '2004-02-25'}",23 min. per ep.,PG-13 - Teens 13 or older,8.1,24252,442.0,1671,44024,288,,,,"{'Prequel': [{'mal_id': 202, 'type': 'anime', 'url': 'https://myanimelist.net/anime/202/Wolfs_Rain', 'title': 'Wolf&#039;s Rain'}]}",Asatsu DK,"Funimation, Bandai Entertainment",Bones,"Sci-Fi, Adventure, Psychological, Supernatural, Drama","['""Stray"" by Steve Conte']","['#1: ""Gravity"" by Maaya Sakamoto', '#2: ""Stray"" by Steve Conte (ep 30)']",23.0,2004.0,8.095498062608872,5070,0.7593986707588867,0.6961355214399153,0.002170354085785116,0.48104250027391376
